,activity,before_break,date,event,h2,h3,h4,h5,player,type
1879,team vs. scouts,False,2017-09-26 17:10:00,Navy #1,0.14285714285714285,0.0,0.0,0.0,def end,tues
1880,team vs. scouts,False,2017-09-26 17:10:00,Navy #1,0.0,0.0,0.0,0.0,tight end,tues
1878,team vs. scouts,False,2017-09-26 17:15:00,Navy #1,0.0,0.0,0.0,0.0,off tackle,tues
1875,team vs. scouts,False,2017-09-26 17:15:00,Navy #1,0.0,0.0,0.0,0.0,def tackle,tues
1877,team vs. scouts,False,2017-09-26 17:15:00,Navy #1,0.0,0.0,0.0,0.0,tight end,tues
1876,team vs. scouts,False,2017-09-26 17:15:00,Navy #1,0.125,0.0,0.0,0.0,tight end,tues
1874,post-practice/punt return,False,2017-09-26 17:20:00,Navy #1,0.0,0.0,0.0,0.0,def tackle,tues
1873,team vs. scouts,False,2017-09-26 17:20:00,Navy #1,0.0,0.125,0.0,0.0,running back,tues
1872,team vs. scouts,False,2017-09-26 17:20:00,Navy #1,0.0,0.125,0.0,0.0,tight end,tues
1871,post-practice/punt return,False,2017-09-26 17:20:00,Navy #1,0.0,0.0,0.0,0.0,def end,tues
1870,post-practice/punt return,False,2017-09-26 17:25:00,Navy #1,0.0,0.125,0.0,0.0,running back,tues
1869,pre,True,2017-09-27 15:40:00,Navy #2,0.0,0.0,0.0,0.0,cornerback,wed
1868,pre,True,2017-09-27 15:40:00,Navy #2,0.0,0.0,0.0,0.0,linebacker,wed
1867,pre,True,2017-09-27 15:40:00,Navy #2,0.3333333333333333,0.0,0.0,0.1111111111111111,tight end,wed
1866,pat/fg,True,2017-09-27 15:45:00,Navy #2,0.1111111111111111,0.0,0.0,0.0,tight end,wed
1865,pat/fg,True,2017-09-27 15:45:00,Navy #2,0.14285714285714285,0.14285714285714285,0.0,0.0,safety,wed
1864,indy,True,2017-09-27 15:55:00,Navy #2,1.5,1.5,0.5,0.0,def end,wed
1863,indy,True,2017-09-27 15:55:00,Navy #2,0.0,0.0,0.0,0.0,off tackle,wed
1862,indy,True,2017-09-27 16:00:00,Navy #2,0.0,0.14285714285714285,0.0,0.0,def end,wed
1861,otb,True,2017-09-27 16:00:00,Navy #2,0.0,0.0,0.0,0.0,running back,wed
1860,indy,True,2017-09-27 16:05:00,Navy #2,0.14285714285714285,0.0,0.0,0.0,def end,wed
1859,indy,True,2017-09-27 16:10:00,Navy #2,0.0,0.5,0.0,0.0,def end,wed
1858,indy,True,2017-09-27 16:15:00,Navy #2,0.0,0.0,0.0,0.0,def end,wed
1857,indy,True,2017-09-27 16:20:00,Navy #2,0.0,0.0,0.5,0.0,def end,wed
1856,run fit,True,2017-09-27 16:25:00,Navy #2,0.0,0.0,0.14285714285714285,0.0,def end,wed
1855,pap,True,2017-09-27 16:30:00,Navy #2,0.1111111111111111,0.0,0.0,0.0,tight end,wed
1854,run fit,True,2017-09-27 16:30:00,Navy #2,0.0,0.0,0.0,0.0,def tackle,wed
1853,run session-blitz,False,2017-09-27 16:35:00,Navy #2,0.1111111111111111,0.0,0.0,0.0,tight end,wed
1852,run session,False,2017-09-27 16:35:00,Navy #2,0.2857142857142857,0.0,0.0,0.0,def end,wed
1851,run session-blitz,False,2017-09-27 16:45:00,Navy #2,0.1111111111111111,0.0,0.0,0.0,tight end,wed
1850,run session,False,2017-09-27 16:45:00,Navy #2,0.0,0.14285714285714285,0.14285714285714285,0.0,def end,wed
1849,run session,False,2017-09-27 16:45:00,Navy #2,0.0,0.0,0.0,0.0,def tackle,wed
1848,run session,False,2017-09-27 16:45:00,Navy #2,0.0,0.14285714285714285,0.0,0.0,linebacker,wed
1845,skell vs. scouts,False,2017-09-27 16:50:00,Navy #2,0.4,0.0,0.0,0.0,tight end,wed
1844,skell vs. scouts,False,2017-09-27 16:50:00,Navy #2,0.2,0.0,0.0,0.0,linebacker,wed
1846,skell vs. scouts,False,2017-09-27 16:50:00,Navy #2,0.2,0.0,0.0,0.0,running back,wed
1847,pass rush,False,2017-09-27 16:50:00,Navy #2,0.5,0.0,0.0,0.0,def end,wed
1839,skell vs. scouts,False,2017-09-27 16:55:00,Navy #2,0.2,0.0,0.0,0.0,tight end,wed
1840,pass rush,False,2017-09-27 16:55:00,Navy #2,0.0,0.0,0.0,0.0,off tackle,wed
1842,pass rush,False,2017-09-27 16:55:00,Navy #2,0.0,0.5,0.0,0.0,def end,wed
1843,skell vs. scouts,False,2017-09-27 16:55:00,Navy #2,0.0,0.0,0.0,0.0,linebacker,wed
1841,pass rush,False,2017-09-27 16:55:00,Navy #2,0.0,0.0,0.0,0.0,def tackle,wed
1838,skell vs. scouts,False,2017-09-27 17:00:00,Navy #2,0.2,0.2,0.0,0.0,tight end,wed
1837,pass rush,False,2017-09-27 17:00:00,Navy #2,0.0,0.0,0.0,0.0,def tackle,wed
1835,team vs. scouts,False,2017-09-27 17:05:00,Navy #2,0.0,0.0,0.0,0.0,def tackle,wed
1834,team vs. scouts,False,2017-09-27 17:05:00,Navy #2,0.0,0.14285714285714285,0.0,0.0,def end,wed
1836,team vs. scouts,False,2017-09-27 17:05:00,Navy #2,0.1111111111111111,0.0,0.0,0.0,off tackle,wed
1833,team vs. scouts,False,2017-09-27 17:10:00,Navy #2,0.0,0.1111111111111111,0.0,0.0,running back,wed
1832,team vs. scouts,False,2017-09-27 17:10:00,Navy #2,0.1111111111111111,0.0,0.0,0.0,tight end,wed
1831,team vs. scouts,False,2017-09-27 17:10:00,Navy #2,0.14285714285714285,0.0,0.0,0.0,def tackle,wed
1829,team vs. scouts,False,2017-09-27 17:15:00,Navy #2,0.1111111111111111,0.0,0.0,0.0,off tackle,wed
1830,team vs. scouts,False,2017-09-27 17:15:00,Navy #2,0.14285714285714285,0.0,0.0,0.0,linebacker,wed
1827,team vs. scouts,False,2017-09-27 17:20:00,Navy #2,0.0,0.0,0.0,0.0,def tackle,wed
1828,team vs. scouts,False,2017-09-27 17:20:00,Navy #2,0.0,0.1111111111111111,0.0,0.0,tight end,wed
1826,post-practice/kor,False,2017-09-27 17:25:00,Navy #2,0.14285714285714285,0.0,0.0,0.0,def end,wed
1825,post-practice/kor,False,2017-09-27 17:25:00,Navy #2,0.14285714285714285,0.0,0.0,0.0,linebacker,wed
1824,pat/fg,True,2017-09-28 15:45:00,Navy #3,0.1111111111111111,0.0,0.0,0.0,off guard,thurs
1823,punt,True,2017-09-28 15:50:00,Navy #3,0.0,0.0,0.0,0.0,linebacker,thurs
1822,punt,True,2017-09-28 15:55:00,Navy #3,0.0,0.0,0.0,0.0,safety,thurs
1821,punt,True,2017-09-28 15:55:00,Navy #3,0.0,0.0,0.0,0.0,wide receiver,thurs
1820,indy,True,2017-09-28 16:00:00,Navy #3,0.25,0.0,0.0,0.0,off guard,thurs
1819,kickoff,True,2017-09-28 16:00:00,Navy #3,0.0,0.0,0.0,0.0,wide receiver,thurs
1818,kor,True,2017-09-28 16:10:00,Navy #3,0.0,0.0,0.0,0.0,linebacker,thurs
1817,indy,True,2017-09-28 16:10:00,Navy #3,0.0,0.0,0.0,0.0,off guard,thurs
1816,indy,True,2017-09-28 16:15:00,Navy #3,0.25,0.0,0.0,0.0,off guard,thurs
1815,punt return,True,2017-09-28 16:25:00,Navy #3,0.0,0.0,0.0,0.0,cornerback,thurs
1814,punt return,True,2017-09-28 16:25:00,Navy #3,0.0,0.0,0.0,0.0,wide receiver,thurs
1813,red zone skell vs. scouts,True,2017-09-28 16:30:00,Navy #3,0.4,0.0,0.0,0.0,linebacker,thurs
1812,red zone skell vs. scouts,True,2017-09-28 16:30:00,Navy #3,0.0,0.0,0.0,0.0,safety,thurs
1811,team vs. scouts,True,2017-09-28 16:30:00,Navy #3,0.0,0.0,0.0,0.0,off guard,thurs
1810,team vs. scouts,True,2017-09-28 16:40:00,Navy #3,0.0,0.1111111111111111,0.0,0.0,tight end,thurs
1808,team vs. scouts,True,2017-09-28 16:45:00,Navy #3,0.0,0.14285714285714285,0.0,0.0,linebacker,thurs
1807,team vs. scouts,True,2017-09-28 16:45:00,Navy #3,0.0,0.0,0.0,0.0,tight end,thurs
1806,team vs. scouts,True,2017-09-28 16:45:00,Navy #3,0.1111111111111111,0.0,0.0,0.0,off guard,thurs
1809,team vs. scouts,True,2017-09-28 16:45:00,Navy #3,0.14285714285714285,0.0,0.0,0.0,def end,thurs
1805,team vs. scouts,True,2017-09-28 16:50:00,Navy #3,0.0,0.0,0.14285714285714285,0.0,def end,thurs
1804,team vs. scouts,True,2017-09-28 16:50:00,Navy #3,0.2222222222222222,0.0,0.0,0.0,tight end,thurs
1803,team vs. scouts,True,2017-09-28 16:50:00,Navy #3,0.14285714285714285,0.0,0.0,0.0,safety,thurs
1802,team vs. scouts,True,2017-09-28 16:55:00,Navy #3,0.0,0.1111111111111111,0.0,0.0,tight end,thurs
1801,team vs. scouts,True,2017-09-28 16:55:00,Navy #3,0.0,0.14285714285714285,0.0,0.0,def end,thurs
1800,team vs. scouts,True,2017-09-28 16:55:00,Navy #3,0.14285714285714285,0.0,0.0,0.14285714285714285,linebacker,thurs
1799,team vs. scouts,True,2017-09-28 17:00:00,Navy #3,0.2857142857142857,0.0,0.0,0.0,safety,thurs
1798,team vs. scouts,True,2017-09-28 17:05:00,Navy #3,0.1111111111111111,0.0,0.0,0.0,off guard,thurs
1797,team vs. scouts,True,2017-09-28 17:05:00,Navy #3,0.0,0.0,0.0,0.0,def end,thurs
1796,team vs. scouts,True,2017-09-28 17:05:00,Navy #3,0.14285714285714285,0.0,0.0,0.0,linebacker,thurs
1794,team vs. scouts,True,2017-09-28 17:20:00,Navy #3,0.0,0.0,0.0,0.0,off tackle,thurs
1795,team vs. scouts,True,2017-09-28 17:20:00,Navy #3,0.1111111111111111,0.0,0.0,0.0,off guard,thurs
1793,team vs. scouts,True,2017-09-28 17:25:00,Navy #3,0.14285714285714285,0.0,0.0,0.0,safety,thurs
1792,pre,True,2017-09-30 13:35:00,Navy Game,0.0,0.0,0.0,0.0,wide receiver,game
1791,pre,True,2017-09-30 13:55:00,Navy Game,0.0,0.0,0.0,0.0,linebacker,game
1790,pre,True,2017-09-30 14:00:00,Navy Game,0.0,0.0,0.0,0.0,def end,game
1789,pre,True,2017-09-30 14:00:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,linebacker,game
1788,pre,True,2017-09-30 14:00:00,Navy Game,0.2857142857142857,0.14285714285714285,0.0,0.0,linebacker,game
1787,pre,True,2017-09-30 14:00:00,Navy Game,0.0,0.0,0.0,0.0,running back,game
1786,pre,True,2017-09-30 14:00:00,Navy Game,0.0,0.0,0.0,0.0,tight end,game
1785,pre,True,2017-09-30 14:00:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,cornerback,game
1784,pre,True,2017-09-30 14:05:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off guard,game
1783,pre,True,2017-09-30 14:10:00,Navy Game,0.0,0.0,0.0,0.0,def end,game
1782,pre,True,2017-09-30 14:10:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,running back,game
1781,first half,True,2017-09-30 14:30:00,Navy Game,0.0,0.0,0.0,0.0,wide receiver,game
1777,first half,True,2017-09-30 14:35:00,Navy Game,0.0,0.0,0.1111111111111111,0.0,tight end,game
1776,first half,True,2017-09-30 14:35:00,Navy Game,0.0,0.0,0.0,0.0,running back,game
1779,first half,True,2017-09-30 14:35:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off guard,game
1780,first half,True,2017-09-30 14:35:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off tackle,game
1778,first half,True,2017-09-30 14:35:00,Navy Game,0.2222222222222222,0.0,0.0,0.0,off tackle,game
1775,first half,True,2017-09-30 14:40:00,Navy Game,0.2222222222222222,0.0,0.0,0.0,running back,game
1774,first half,True,2017-09-30 14:40:00,Navy Game,0.3333333333333333,0.0,0.0,0.0,tight end,game
1773,first half,True,2017-09-30 14:40:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,safety,game
1772,first half,True,2017-09-30 14:40:00,Navy Game,0.0,0.0,0.0,0.0,def tackle,game
1771,first half,True,2017-09-30 14:40:00,Navy Game,0.14285714285714285,0.0,0.0,0.14285714285714285,def end,game
1770,first half,True,2017-09-30 14:40:00,Navy Game,0.2222222222222222,0.1111111111111111,0.0,0.0,off tackle,game
1769,first half,True,2017-09-30 14:40:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,linebacker,game
1768,first half,True,2017-09-30 14:45:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off guard,game
1767,first half,True,2017-09-30 14:45:00,Navy Game,0.2857142857142857,0.0,0.0,0.0,def end,game
1766,first half,True,2017-09-30 14:45:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,linebacker,game
1759,first half,True,2017-09-30 14:50:00,Navy Game,0.1111111111111111,0.2222222222222222,0.0,0.0,running back,game
1761,first half,True,2017-09-30 14:50:00,Navy Game,0.0,0.0,0.0,0.0,def tackle,game
1760,first half,True,2017-09-30 14:50:00,Navy Game,0.0,0.0,0.14285714285714285,0.0,linebacker,game
1763,first half,True,2017-09-30 14:50:00,Navy Game,0.1111111111111111,0.1111111111111111,0.0,0.0,tight end,game
1764,first half,True,2017-09-30 14:50:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off tackle,game
1765,first half,True,2017-09-30 14:50:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,safety,game
1762,first half,True,2017-09-30 14:50:00,Navy Game,0.0,0.0,0.0,0.0,cornerback,game
1758,first half,True,2017-09-30 14:55:00,Navy Game,0.0,0.14285714285714285,0.0,0.14285714285714285,def end,game
1757,first half,True,2017-09-30 14:55:00,Navy Game,0.0,0.0,0.0,0.0,def tackle,game
1756,first half,True,2017-09-30 14:55:00,Navy Game,0.0,0.14285714285714285,0.0,0.0,linebacker,game
1755,first half,True,2017-09-30 15:00:00,Navy Game,0.42857142857142855,0.14285714285714285,0.0,0.0,def end,game
1754,first half,True,2017-09-30 15:00:00,Navy Game,0.14285714285714285,0.14285714285714285,0.0,0.0,linebacker,game
1753,first half,True,2017-09-30 15:00:00,Navy Game,0.0,0.0,0.0,0.0,def tackle,game
1747,first half,True,2017-09-30 15:05:00,Navy Game,0.14285714285714285,0.14285714285714285,0.0,0.0,def end,game
1748,first half,True,2017-09-30 15:05:00,Navy Game,0.2222222222222222,0.0,0.0,0.0,running back,game
1752,first half,True,2017-09-30 15:05:00,Navy Game,0.14285714285714285,0.2857142857142857,0.0,0.0,cornerback,game
1750,first half,True,2017-09-30 15:05:00,Navy Game,0.2222222222222222,0.0,0.0,0.0,tight end,game
1751,first half,True,2017-09-30 15:05:00,Navy Game,0.2222222222222222,0.0,0.1111111111111111,0.0,off tackle,game
1749,first half,True,2017-09-30 15:05:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off guard,game
1739,first half,True,2017-09-30 15:10:00,Navy Game,0.1111111111111111,0.1111111111111111,0.0,0.0,running back,game
1741,first half,True,2017-09-30 15:10:00,Navy Game,0.0,0.1111111111111111,0.0,0.0,off tackle,game
1742,first half,True,2017-09-30 15:10:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,tight end,game
1740,first half,True,2017-09-30 15:10:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,linebacker,game
1744,first half,True,2017-09-30 15:10:00,Navy Game,0.0,0.0,0.0,0.0,wide receiver,game
1746,first half,True,2017-09-30 15:10:00,Navy Game,0.0,0.0,0.0,0.0,cornerback,game
1743,first half,True,2017-09-30 15:10:00,Navy Game,0.0,0.1111111111111111,0.0,0.0,off guard,game
1745,first half,True,2017-09-30 15:10:00,Navy Game,0.0,0.0,0.0,0.0,safety,game
1738,first half,True,2017-09-30 15:15:00,Navy Game,0.0,0.0,0.1111111111111111,0.0,tight end,game
1737,first half,True,2017-09-30 15:15:00,Navy Game,0.0,0.1111111111111111,0.0,0.0,running back,game
1736,first half,True,2017-09-30 15:15:00,Navy Game,0.2222222222222222,0.0,0.0,0.0,wide receiver,game
1735,first half,True,2017-09-30 15:20:00,Navy Game,0.14285714285714285,0.2857142857142857,0.0,0.0,def end,game
1734,first half,True,2017-09-30 15:20:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,linebacker,game
1733,first half,True,2017-09-30 15:20:00,Navy Game,0.0,0.0,0.0,0.0,linebacker,game
1732,first half,True,2017-09-30 15:20:00,Navy Game,0.0,0.0,0.0,0.0,safety,game
1731,first half,True,2017-09-30 15:20:00,Navy Game,0.0,0.0,0.0,0.0,cornerback,game
1730,first half,True,2017-09-30 15:25:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off tackle,game
1729,first half,True,2017-09-30 15:30:00,Navy Game,0.0,0.0,0.0,0.0,wide receiver,game
1728,first half,True,2017-09-30 15:35:00,Navy Game,0.0,0.1111111111111111,0.0,0.0,off guard,game
1727,first half,True,2017-09-30 15:35:00,Navy Game,0.0,0.1111111111111111,0.0,0.0,off tackle,game
1726,first half,True,2017-09-30 15:35:00,Navy Game,0.0,0.0,0.0,0.0,wide receiver,game
1722,first half,True,2017-09-30 15:40:00,Navy Game,0.0,0.0,0.0,0.0,cornerback,game
1723,first half,True,2017-09-30 15:40:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,def end,game
1724,first half,True,2017-09-30 15:40:00,Navy Game,0.0,0.0,0.14285714285714285,0.0,linebacker,game
1725,first half,True,2017-09-30 15:40:00,Navy Game,0.0,0.0,0.14285714285714285,0.14285714285714285,safety,game
1721,first half,True,2017-09-30 15:45:00,Navy Game,0.0,0.0,0.0,0.0,safety,game
1720,first half,True,2017-09-30 15:45:00,Navy Game,0.0,0.0,0.0,0.0,linebacker,game
1719,first half,True,2017-09-30 15:50:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,wide receiver,game
1718,first half,True,2017-09-30 15:50:00,Navy Game,0.3333333333333333,0.0,0.0,0.0,running back,game
1717,first half,True,2017-09-30 15:50:00,Navy Game,0.0,0.0,0.1111111111111111,0.0,tight end,game
1716,first half,True,2017-09-30 15:50:00,Navy Game,0.0,0.0,0.0,0.0,off guard,game
1715,first half,True,2017-09-30 15:50:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,wide receiver,game
1714,first half,True,2017-09-30 15:50:00,Navy Game,0.0,0.0,0.0,0.0,safety,game
1713,first half,True,2017-09-30 15:50:00,Navy Game,0.0,0.0,0.0,0.0,off tackle,game
1712,first half,True,2017-09-30 15:55:00,Navy Game,0.2857142857142857,0.0,0.0,0.0,def end,game
1711,first half,True,2017-09-30 15:55:00,Navy Game,0.0,0.14285714285714285,0.0,0.0,linebacker,game
1710,first half,True,2017-09-30 16:00:00,Navy Game,0.1111111111111111,0.0,0.1111111111111111,0.0,running back,game
1709,second half,False,2017-09-30 16:15:00,Navy Game,0.0,0.0,0.0,0.0,tight end,game
1707,second half,False,2017-09-30 16:20:00,Navy Game,0.0,0.14285714285714285,0.0,0.0,linebacker,game
1708,second half,False,2017-09-30 16:20:00,Navy Game,0.0,0.14285714285714285,0.14285714285714285,0.0,def end,game
1706,second half,False,2017-09-30 16:25:00,Navy Game,0.14285714285714285,0.14285714285714285,0.0,0.0,linebacker,game
1705,second half,False,2017-09-30 16:25:00,Navy Game,0.0,0.0,0.0,0.14285714285714285,linebacker,game
1704,second half,False,2017-09-30 16:25:00,Navy Game,0.0,0.0,0.0,0.0,cornerback,game
1703,second half,False,2017-09-30 16:25:00,Navy Game,0.0,0.0,0.0,0.0,def end,game
1702,second half,False,2017-09-30 16:30:00,Navy Game,0.0,0.0,0.0,0.0,tight end,game
1701,second half,False,2017-09-30 16:30:00,Navy Game,0.0,0.0,0.0,0.0,linebacker,game
1700,second half,False,2017-09-30 16:35:00,Navy Game,0.1111111111111111,0.1111111111111111,0.0,0.0,tight end,game
1699,second half,False,2017-09-30 16:35:00,Navy Game,0.0,0.0,0.0,0.0,off tackle,game
1698,second half,False,2017-09-30 16:35:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off tackle,game
1697,second half,False,2017-09-30 16:35:00,Navy Game,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,running back,game
1696,second half,False,2017-09-30 16:40:00,Navy Game,0.0,0.0,0.14285714285714285,0.0,def end,game
1695,second half,False,2017-09-30 16:40:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off tackle,game
1690,second half,False,2017-09-30 16:45:00,Navy Game,0.0,0.0,0.0,0.0,linebacker,game
1691,second half,False,2017-09-30 16:45:00,Navy Game,0.0,0.0,0.0,0.0,cornerback,game
1689,second half,False,2017-09-30 16:45:00,Navy Game,0.0,0.0,0.0,0.0,tight end,game
1693,second half,False,2017-09-30 16:45:00,Navy Game,0.0,0.0,0.0,0.0,def tackle,game
1694,second half,False,2017-09-30 16:45:00,Navy Game,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,linebacker,game
1692,second half,False,2017-09-30 16:45:00,Navy Game,0.0,0.0,0.0,0.0,def end,game
1688,second half,False,2017-09-30 16:50:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,wide receiver,game
1687,second half,False,2017-09-30 16:50:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,tight end,game
1686,second half,False,2017-09-30 16:55:00,Navy Game,0.0,0.1111111111111111,0.0,0.0,tight end,game
1685,second half,False,2017-09-30 16:55:00,Navy Game,0.0,0.0,0.0,0.0,off tackle,game
1684,second half,False,2017-09-30 16:55:00,Navy Game,0.0,0.2222222222222222,0.0,0.0,off tackle,game
1678,second half,False,2017-09-30 17:00:00,Navy Game,0.0,0.0,0.0,0.0,def end,game
1679,second half,False,2017-09-30 17:00:00,Navy Game,0.0,0.0,0.0,0.0,cornerback,game
1681,second half,False,2017-09-30 17:00:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,running back,game
1682,second half,False,2017-09-30 17:00:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,tight end,game
1683,second half,False,2017-09-30 17:00:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off guard,game
1680,second half,False,2017-09-30 17:00:00,Navy Game,0.0,0.0,0.0,0.0,off tackle,game
1677,second half,False,2017-09-30 17:05:00,Navy Game,0.0,0.1111111111111111,0.0,0.0,off guard,game
1676,second half,False,2017-09-30 17:05:00,Navy Game,0.0,0.0,0.0,0.0,linebacker,game
1675,second half,False,2017-09-30 17:05:00,Navy Game,0.0,0.14285714285714285,0.0,0.0,def end,game
1674,second half,False,2017-09-30 17:05:00,Navy Game,0.1111111111111111,0.0,0.1111111111111111,0.0,tight end,game
1673,second half,False,2017-09-30 17:10:00,Navy Game,0.0,0.14285714285714285,0.0,0.0,def end,game
1669,second half,False,2017-09-30 17:15:00,Navy Game,1.0,0.0,0.0,0.0,tight end,game
1670,second half,False,2017-09-30 17:15:00,Navy Game,0.0,0.0,0.0,0.0,def tackle,game
1671,second half,False,2017-09-30 17:15:00,Navy Game,0.42857142857142855,0.14285714285714285,0.0,0.0,def end,game
1672,second half,False,2017-09-30 17:15:00,Navy Game,0.0,0.2857142857142857,0.14285714285714285,0.0,linebacker,game
1663,second half,False,2017-09-30 17:20:00,Navy Game,0.0,0.1111111111111111,0.1111111111111111,0.0,running back,game
1664,second half,False,2017-09-30 17:20:00,Navy Game,0.0,0.0,0.0,0.0,off tackle,game
1668,second half,False,2017-09-30 17:20:00,Navy Game,0.0,0.0,0.0,0.0,off guard,game
1666,second half,False,2017-09-30 17:20:00,Navy Game,0.0,0.0,0.0,0.0,off tackle,game
1667,second half,False,2017-09-30 17:20:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,wide receiver,game
1665,second half,False,2017-09-30 17:20:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,def end,game
1662,second half,False,2017-09-30 17:25:00,Navy Game,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,running back,game
1661,second half,False,2017-09-30 17:25:00,Navy Game,0.0,0.0,0.0,0.0,tight end,game
1660,second half,False,2017-09-30 17:25:00,Navy Game,0.1111111111111111,0.1111111111111111,0.0,0.0,off tackle,game
1659,second half,False,2017-09-30 17:25:00,Navy Game,0.0,0.0,0.0,0.0,wide receiver,game
1658,second half,False,2017-09-30 17:25:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off tackle,game
1657,second half,False,2017-09-30 17:25:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off guard,game
1656,second half,False,2017-09-30 17:30:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,linebacker,game
1655,second half,False,2017-09-30 17:30:00,Navy Game,0.0,0.0,0.0,0.0,tight end,game
1654,second half,False,2017-09-30 17:30:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,linebacker,game
1647,second half,False,2017-09-30 17:35:00,Navy Game,0.0,0.14285714285714285,0.0,0.0,safety,game
1648,second half,False,2017-09-30 17:35:00,Navy Game,0.0,0.1111111111111111,0.0,0.0,off tackle,game
1649,second half,False,2017-09-30 17:35:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,linebacker,game
1650,second half,False,2017-09-30 17:35:00,Navy Game,0.0,0.1111111111111111,0.0,0.1111111111111111,running back,game
1653,second half,False,2017-09-30 17:35:00,Navy Game,0.0,0.0,0.0,0.0,tight end,game
1651,second half,False,2017-09-30 17:35:00,Navy Game,0.0,0.1111111111111111,0.0,0.0,wide receiver,game
1652,second half,False,2017-09-30 17:35:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,off tackle,game
1646,second half,False,2017-09-30 17:40:00,Navy Game,0.1111111111111111,0.1111111111111111,0.0,0.0,wide receiver,game
1645,second half,False,2017-09-30 17:40:00,Navy Game,0.0,0.0,0.0,0.0,safety,game
1644,second half,False,2017-09-30 17:40:00,Navy Game,0.14285714285714285,0.0,0.0,0.0,linebacker,game
1643,second half,False,2017-09-30 17:40:00,Navy Game,0.0,0.0,0.0,0.0,off tackle,game
1642,second half,False,2017-09-30 17:40:00,Navy Game,0.0,0.1111111111111111,0.0,0.0,running back,game
1641,second half,False,2017-09-30 17:40:00,Navy Game,0.0,0.0,0.0,0.0,def tackle,game
1640,second half,False,2017-09-30 17:40:00,Navy Game,0.0,0.14285714285714285,0.0,0.0,def end,game
1636,second half,False,2017-09-30 17:45:00,Navy Game,0.0,0.0,0.0,0.0,linebacker,game
1639,second half,False,2017-09-30 17:45:00,Navy Game,0.0,0.14285714285714285,0.0,0.0,linebacker,game
1638,second half,False,2017-09-30 17:45:00,Navy Game,0.0,0.2857142857142857,0.0,0.0,safety,game
1637,second half,False,2017-09-30 17:45:00,Navy Game,0.0,0.2857142857142857,0.0,0.0,def end,game
1634,second half,False,2017-09-30 17:50:00,Navy Game,0.1111111111111111,0.0,0.0,0.0,wide receiver,game
1635,second half,False,2017-09-30 17:50:00,Navy Game,0.0,0.0,0.0,0.0,safety,game
1633,pre,True,2017-10-03 15:35:00,Tulane #1,0.0,0.0,0.0,0.0,tight end,tues
1632,indy,True,2017-10-03 16:10:00,Tulane #1,0.0,0.0,0.0,0.0,def end,tues
1631,team situation,True,2017-10-03 16:30:00,Tulane #1,0.0,0.0,0.0,0.0,running back,tues
1630,team situation,True,2017-10-03 16:30:00,Tulane #1,0.0,0.0,0.0,0.0,def end,tues
1629,team situation,True,2017-10-03 16:30:00,Tulane #1,0.0,0.0,0.0,0.0,off tackle,tues
1628,team situation,True,2017-10-03 16:30:00,Tulane #1,0.14285714285714285,0.0,0.0,0.0,safety,tues
1627,run session,False,2017-10-03 16:35:00,Tulane #1,0.0,0.0,0.0,0.0,cornerback,tues
1626,run session,False,2017-10-03 16:35:00,Tulane #1,0.0,0.0,0.0,0.0,def tackle,tues
1625,run session,False,2017-10-03 16:40:00,Tulane #1,0.14285714285714285,0.0,0.0,0.0,linebacker,tues
