,activity,before_break,date,event,h2,h3,h4,h5,player,type
2404,pap,True,2017-09-13 16:35:00,Toledo #2,1.0,0.0,0.0,0.0,off tackle,wed
2403,pap,True,2017-09-13 16:35:00,Toledo #2,0.0,0.0,0.0,0.0,running back,wed
2402,pap,True,2017-09-13 16:35:00,Toledo #2,0.0,1.0,0.0,0.0,tight end,wed
2396,run session,False,2017-09-13 16:40:00,Toledo #2,0.5,0.5,0.0,0.0,def end,wed
2397,run session,False,2017-09-13 16:40:00,Toledo #2,0.5,0.0,0.0,0.0,linebacker,wed
2400,run session,False,2017-09-13 16:40:00,Toledo #2,1.0,0.0,0.0,0.0,def tackle,wed
2399,pap,False,2017-09-13 16:40:00,Toledo #2,0.0,0.0,0.0,0.0,off guard,wed
2401,run session,False,2017-09-13 16:40:00,Toledo #2,0.0,0.0,0.0,0.0,def end,wed
2398,pap,False,2017-09-13 16:40:00,Toledo #2,0.0,0.5,1.0,0.0,tight end,wed
2395,mix session,False,2017-09-13 16:45:00,Toledo #2,0.5,0.0,0.0,0.0,linebacker,wed
2394,mix session,False,2017-09-13 16:45:00,Toledo #2,0.0,0.0,0.0,0.0,def tackle,wed
2393,mix session,False,2017-09-13 16:45:00,Toledo #2,0.5,0.0,0.0,0.0,def end,wed
2392,mix session,False,2017-09-13 16:45:00,Toledo #2,0.5,0.0,0.0,0.0,safety,wed
2391,run session-blitz,False,2017-09-13 16:45:00,Toledo #2,0.5,0.5,0.5,0.0,tight end,wed
2390,mix session,False,2017-09-13 16:50:00,Toledo #2,0.0,0.5,0.0,0.0,linebacker,wed
2389,run session-blitz,False,2017-09-13 16:50:00,Toledo #2,0.5,0.0,0.0,0.0,tight end,wed
2382,mix session,False,2017-09-13 16:55:00,Toledo #2,1.0,0.0,0.0,0.0,def tackle,wed
2385,run session-blitz,False,2017-09-13 16:55:00,Toledo #2,0.0,0.0,0.0,0.0,off tackle,wed
2383,run session-blitz,False,2017-09-13 16:55:00,Toledo #2,1.0,1.0,0.5,0.0,tight end,wed
2387,run session-blitz,False,2017-09-13 16:55:00,Toledo #2,0.0,0.0,0.0,0.0,wide receiver,wed
2386,mix session,False,2017-09-13 16:55:00,Toledo #2,0.0,0.5,0.0,0.0,linebacker,wed
2384,mix session,False,2017-09-13 16:55:00,Toledo #2,0.0,0.5,0.0,0.0,def end,wed
2388,mix session,False,2017-09-13 16:55:00,Toledo #2,0.0,0.0,0.0,0.0,def tackle,wed
2381,pass rush,False,2017-09-13 17:00:00,Toledo #2,0.0,0.5,0.0,0.0,def end,wed
2380,skell vs. scouts,False,2017-09-13 17:00:00,Toledo #2,0.0,0.0,0.5,0.5,tight end,wed
2379,pass rush,False,2017-09-13 17:00:00,Toledo #2,0.5,0.0,0.0,0.0,def tackle,wed
2378,pass rush,False,2017-09-13 17:00:00,Toledo #2,4.5,0.0,0.0,0.0,off guard,wed
2377,skell vs. scouts,False,2017-09-13 17:00:00,Toledo #2,0.5,0.5,0.0,0.0,linebacker,wed
2376,skell vs. scouts,False,2017-09-13 17:00:00,Toledo #2,0.5,0.0,0.0,0.0,tight end,wed
2375,skell vs. scouts,False,2017-09-13 17:00:00,Toledo #2,0.0,0.0,0.0,0.0,safety,wed
2374,pass rush,False,2017-09-13 17:00:00,Toledo #2,0.0,0.0,0.0,0.0,off tackle,wed
2373,pass rush,False,2017-09-13 17:00:00,Toledo #2,0.5,0.0,0.0,0.0,off guard,wed
2372,skell vs. scouts,False,2017-09-13 17:00:00,Toledo #2,0.0,0.0,0.5,0.0,linebacker,wed
2369,pass rush,False,2017-09-13 17:05:00,Toledo #2,0.5,0.0,0.0,0.0,def end,wed
2367,pass rush,False,2017-09-13 17:05:00,Toledo #2,0.5,0.0,0.0,0.0,def tackle,wed
2368,skell vs. scouts,False,2017-09-13 17:05:00,Toledo #2,0.5,0.0,0.5,0.0,linebacker,wed
2371,skell vs. scouts,False,2017-09-13 17:05:00,Toledo #2,0.0,0.0,0.0,1.0,tight end,wed
2370,pass rush,False,2017-09-13 17:05:00,Toledo #2,2.5,0.0,0.0,0.0,off guard,wed
2366,team vs. scouts,False,2017-09-13 17:10:00,Toledo #2,0.5,0.0,0.0,0.0,safety,wed
2365,team vs. scouts,False,2017-09-13 17:15:00,Toledo #2,0.5,0.0,0.0,0.0,off guard,wed
2364,team vs. scouts,False,2017-09-13 17:15:00,Toledo #2,0.5,0.0,0.0,0.0,off tackle,wed
2361,team vs. scouts,False,2017-09-13 17:20:00,Toledo #2,0.0,0.0,0.0,0.0,off guard,wed
2360,team vs. scouts,False,2017-09-13 17:20:00,Toledo #2,0.0,0.0,0.0,0.0,def tackle,wed
2363,team vs. scouts,False,2017-09-13 17:20:00,Toledo #2,0.0,0.0,0.0,0.0,off tackle,wed
2362,team vs. scouts,False,2017-09-13 17:20:00,Toledo #2,0.5,0.0,0.0,0.0,def end,wed
2359,team vs. scouts,False,2017-09-13 17:25:00,Toledo #2,0.0,0.0,0.0,0.0,off tackle,wed
2358,team vs. scouts,False,2017-09-13 17:25:00,Toledo #2,0.5,0.0,0.0,0.0,tight end,wed
2357,team vs. scouts,False,2017-09-13 17:30:00,Toledo #2,0.5,0.0,0.0,0.0,safety,wed
2356,team vs. scouts,False,2017-09-13 17:30:00,Toledo #2,0.0,0.0,0.0,0.0,off guard,wed
2355,team vs. scouts,False,2017-09-13 17:30:00,Toledo #2,0.5,0.0,0.0,0.0,linebacker,wed
2354,post-practice/kick off,False,2017-09-13 17:35:00,Toledo #2,0.0,0.0,0.0,0.0,def tackle,wed
2353,post-practice/kor,False,2017-09-13 17:35:00,Toledo #2,0.5,0.0,0.0,0.0,off guard,wed
2352,pre,True,2017-09-14 15:30:00,Toledo #3,1.0,0.0,0.0,0.0,def tackle,thurs
2350,pre,True,2017-09-14 15:35:00,Toledo #3,0.5,0.0,0.0,0.0,off guard,thurs
2351,pre,True,2017-09-14 15:35:00,Toledo #3,0.0,0.0,0.0,0.0,def tackle,thurs
2348,pre,True,2017-09-14 15:40:00,Toledo #3,0.0,0.0,0.5,0.0,off guard,thurs
2347,pre,True,2017-09-14 15:40:00,Toledo #3,1.0,0.0,0.0,0.0,off guard,thurs
2349,pre,True,2017-09-14 15:40:00,Toledo #3,0.0,0.0,0.0,0.0,off tackle,thurs
2346,pat/fg,True,2017-09-14 15:45:00,Toledo #3,0.5,0.0,0.0,0.0,off guard,thurs
2345,pat/fg,True,2017-09-14 15:45:00,Toledo #3,0.0,0.0,0.0,0.0,def end,thurs
2344,pat/fg,True,2017-09-14 15:45:00,Toledo #3,0.0,0.0,0.0,0.0,off guard,thurs
2343,punt,True,2017-09-14 15:50:00,Toledo #3,0.0,0.0,0.0,0.0,tight end,thurs
2342,indy,True,2017-09-14 15:50:00,Toledo #3,1.0,0.0,0.0,0.0,off guard,thurs
2341,indy,True,2017-09-14 15:50:00,Toledo #3,0.0,0.0,0.0,0.0,off tackle,thurs
2340,indy,True,2017-09-14 15:50:00,Toledo #3,1.5,0.5,0.0,0.0,off guard,thurs
2339,punt,True,2017-09-14 15:50:00,Toledo #3,0.5,0.0,0.0,0.0,safety,thurs
2338,indy,True,2017-09-14 15:55:00,Toledo #3,0.0,0.5,0.0,0.0,off guard,thurs
2337,indy,True,2017-09-14 15:55:00,Toledo #3,0.0,1.0,0.0,0.0,off guard,thurs
2335,indy,True,2017-09-14 16:00:00,Toledo #3,0.5,0.0,0.0,0.0,off guard,thurs
2336,kick off,True,2017-09-14 16:00:00,Toledo #3,0.5,0.5,0.0,0.0,cornerback,thurs
2333,kick off,True,2017-09-14 16:05:00,Toledo #3,0.0,0.0,0.0,0.0,linebacker,thurs
2332,kick off,True,2017-09-14 16:05:00,Toledo #3,0.0,0.0,0.0,0.0,safety,thurs
2334,indy,True,2017-09-14 16:05:00,Toledo #3,0.0,0.0,0.0,0.0,off guard,thurs
2331,kor,True,2017-09-14 16:10:00,Toledo #3,0.0,0.0,0.0,0.0,safety,thurs
2330,indy,True,2017-09-14 16:10:00,Toledo #3,1.0,0.0,0.0,0.0,off guard,thurs
2329,kor,True,2017-09-14 16:10:00,Toledo #3,0.0,0.0,0.5,0.0,cornerback,thurs
2328,indy,True,2017-09-14 16:15:00,Toledo #3,0.0,0.0,0.0,0.0,off guard,thurs
2327,kor,True,2017-09-14 16:15:00,Toledo #3,0.5,0.0,0.0,0.0,wide receiver,thurs
2326,kor,True,2017-09-14 16:15:00,Toledo #3,0.0,0.0,0.0,0.0,tight end,thurs
2325,indy,True,2017-09-14 16:15:00,Toledo #3,0.0,0.0,0.0,0.0,def tackle,thurs
2324,indy,True,2017-09-14 16:20:00,Toledo #3,0.0,0.0,0.0,0.0,off tackle,thurs
2323,indy,True,2017-09-14 16:20:00,Toledo #3,0.5,3.0,0.5,0.0,off guard,thurs
2322,indy,True,2017-09-14 16:20:00,Toledo #3,0.5,0.0,0.0,0.0,off guard,thurs
2321,punt return,True,2017-09-14 16:20:00,Toledo #3,0.5,0.0,0.0,0.0,wide receiver,thurs
2318,punt return,True,2017-09-14 16:25:00,Toledo #3,0.0,0.0,0.0,0.0,running back,thurs
2320,punt return,True,2017-09-14 16:25:00,Toledo #3,0.5,0.0,0.0,0.0,wide receiver,thurs
2319,indy,True,2017-09-14 16:25:00,Toledo #3,5.0,8.5,1.0,0.0,off guard,thurs
2316,team vs. scouts,True,2017-09-14 16:30:00,Toledo #3,0.5,0.0,0.0,0.0,off guard,thurs
2315,team vs. scouts,True,2017-09-14 16:30:00,Toledo #3,0.0,0.0,0.0,0.0,wide receiver,thurs
2314,red zone skell vs. scouts,True,2017-09-14 16:30:00,Toledo #3,0.0,0.0,0.0,0.0,cornerback,thurs
2313,red zone skell vs. scouts,True,2017-09-14 16:30:00,Toledo #3,0.0,0.0,0.0,0.0,cornerback,thurs
2317,indy,True,2017-09-14 16:30:00,Toledo #3,1.0,2.0,0.0,0.0,def tackle,thurs
2312,team vs. scouts,True,2017-09-14 16:35:00,Toledo #3,0.0,0.0,0.5,0.0,wide receiver,thurs
2311,red zone skell vs. scouts,True,2017-09-14 16:35:00,Toledo #3,0.0,0.0,0.0,0.0,linebacker,thurs
2309,team vs. scouts,True,2017-09-14 16:35:00,Toledo #3,0.5,0.0,0.0,0.0,wide receiver,thurs
2308,indy,True,2017-09-14 16:35:00,Toledo #3,0.0,0.0,0.0,0.0,def end,thurs
2310,team vs. scouts,True,2017-09-14 16:35:00,Toledo #3,0.5,0.0,0.0,0.0,off guard,thurs
2307,team vs. scouts,True,2017-09-14 16:45:00,Toledo #3,0.0,0.0,0.0,0.0,def end,thurs
2306,team vs. scouts,True,2017-09-14 16:45:00,Toledo #3,0.0,0.0,0.0,0.0,off guard,thurs
2303,team vs. scouts,True,2017-09-14 16:50:00,Toledo #3,0.5,0.0,0.0,0.0,off guard,thurs
2305,team vs. scouts,True,2017-09-14 16:50:00,Toledo #3,0.0,0.0,0.0,0.0,off guard,thurs
2304,team vs. scouts,True,2017-09-14 16:50:00,Toledo #3,0.5,0.0,0.0,0.0,wide receiver,thurs
2302,team vs. scouts,True,2017-09-14 16:55:00,Toledo #3,0.0,0.0,0.0,0.0,off guard,thurs
2301,team vs. scouts,True,2017-09-14 16:55:00,Toledo #3,0.5,0.0,0.0,0.0,cornerback,thurs
2300,team vs. scouts,True,2017-09-14 17:00:00,Toledo #3,2.0,1.0,1.0,0.0,off guard,thurs
2299,team vs. scouts,True,2017-09-14 17:05:00,Toledo #3,0.5,0.0,0.0,0.0,safety,thurs
2298,team vs. scouts,True,2017-09-14 17:05:00,Toledo #3,0.0,0.5,0.0,0.0,def end,thurs
2297,team vs. scouts,True,2017-09-14 17:05:00,Toledo #3,0.0,0.0,0.0,0.0,off guard,thurs
2296,team vs. scouts,True,2017-09-14 17:05:00,Toledo #3,0.0,0.0,0.0,0.0,wide receiver,thurs
2295,team vs. scouts,True,2017-09-14 17:05:00,Toledo #3,0.0,0.0,0.0,0.0,running back,thurs
2294,team vs. scouts,True,2017-09-14 17:05:00,Toledo #3,0.0,0.0,0.0,0.0,cornerback,thurs
2293,team vs. scouts,True,2017-09-14 17:10:00,Toledo #3,0.0,0.0,0.0,0.0,off guard,thurs
2292,team vs. scouts,True,2017-09-14 17:10:00,Toledo #3,0.0,0.0,0.0,0.0,wide receiver,thurs
2291,team vs. scouts,True,2017-09-14 17:10:00,Toledo #3,0.0,0.0,0.0,0.0,cornerback,thurs
2290,team vs. scouts,True,2017-09-14 17:10:00,Toledo #3,1.0,1.0,0.0,0.0,def tackle,thurs
2289,team vs. scouts,True,2017-09-14 17:15:00,Toledo #3,0.5,0.0,0.0,0.0,wide receiver,thurs
2288,team vs. scouts,True,2017-09-14 17:20:00,Toledo #3,0.5,0.0,0.0,0.0,cornerback,thurs
2287,team vs. scouts,True,2017-09-14 17:20:00,Toledo #3,0.5,0.0,0.0,0.0,cornerback,thurs
2283,team vs. scouts,True,2017-09-14 17:25:00,Toledo #3,0.0,0.0,0.0,0.0,off guard,thurs
2282,team vs. scouts,True,2017-09-14 17:25:00,Toledo #3,0.5,0.0,0.0,0.0,def end,thurs
2285,team vs. scouts,True,2017-09-14 17:25:00,Toledo #3,0.5,0.0,0.0,0.0,off tackle,thurs
2284,team vs. scouts,True,2017-09-14 17:25:00,Toledo #3,0.0,0.0,0.0,0.0,off guard,thurs
2286,team vs. scouts,True,2017-09-14 17:25:00,Toledo #3,0.0,0.0,0.0,0.0,cornerback,thurs
2281,pre,True,2017-09-16 17:20:00,Toledo Game,0.0,0.0,0.0,0.0,wide receiver,game
2280,pre,True,2017-09-16 17:30:00,Toledo Game,0.5,0.0,0.0,0.0,off guard,game
2279,pre,True,2017-09-16 17:30:00,Toledo Game,0.0,0.0,0.0,0.0,running back,game
2278,pre,True,2017-09-16 17:30:00,Toledo Game,0.0,0.0,0.0,0.0,def tackle,game
2277,pre,True,2017-09-16 17:30:00,Toledo Game,0.0,0.0,0.0,0.0,off guard,game
2276,pre,True,2017-09-16 17:30:00,Toledo Game,0.0,0.0,0.0,0.0,wide receiver,game
2275,pre,True,2017-09-16 17:35:00,Toledo Game,0.5,1.0,0.5,0.0,linebacker,game
2274,pre,True,2017-09-16 17:35:00,Toledo Game,0.0,0.0,0.0,0.0,def end,game
2273,pre,True,2017-09-16 17:35:00,Toledo Game,0.5,0.0,0.0,0.0,linebacker,game
2272,first half,True,2017-09-16 18:10:00,Toledo Game,0.0,0.0,1.0,0.0,running back,game
2271,first half,True,2017-09-16 18:10:00,Toledo Game,0.5,0.0,0.0,0.0,off tackle,game
2270,first half,True,2017-09-16 18:10:00,Toledo Game,0.5,0.5,1.0,0.0,tight end,game
2269,first half,True,2017-09-16 18:10:00,Toledo Game,0.0,0.0,0.5,0.0,tight end,game
2268,first half,True,2017-09-16 18:10:00,Toledo Game,0.5,0.5,0.0,0.0,off guard,game
2264,first half,True,2017-09-16 18:15:00,Toledo Game,0.5,0.5,0.5,0.5,tight end,game
2265,first half,True,2017-09-16 18:15:00,Toledo Game,2.0,1.0,0.0,1.0,running back,game
2267,first half,True,2017-09-16 18:15:00,Toledo Game,2.0,1.5,0.0,0.0,off guard,game
2266,first half,True,2017-09-16 18:15:00,Toledo Game,1.0,0.0,0.0,0.0,off tackle,game
2263,first half,True,2017-09-16 18:20:00,Toledo Game,0.0,0.5,0.5,0.0,def end,game
2262,first half,True,2017-09-16 18:25:00,Toledo Game,0.5,0.0,0.0,0.0,off guard,game
2261,first half,True,2017-09-16 18:25:00,Toledo Game,0.0,0.5,0.0,0.0,tight end,game
2260,first half,True,2017-09-16 18:25:00,Toledo Game,0.0,0.0,0.0,0.0,off tackle,game
2259,first half,True,2017-09-16 18:30:00,Toledo Game,0.0,0.5,0.0,0.0,cornerback,game
2258,first half,True,2017-09-16 18:30:00,Toledo Game,0.0,0.5,0.0,0.0,linebacker,game
2257,first half,True,2017-09-16 18:30:00,Toledo Game,1.0,0.0,0.0,0.0,running back,game
2256,first half,True,2017-09-16 18:30:00,Toledo Game,0.0,0.5,0.0,0.0,def end,game
2255,first half,True,2017-09-16 18:35:00,Toledo Game,0.0,0.0,0.5,0.0,off guard,game
2254,first half,True,2017-09-16 18:35:00,Toledo Game,0.5,0.5,0.0,0.0,off tackle,game
2253,first half,True,2017-09-16 18:35:00,Toledo Game,0.0,0.5,0.0,0.0,tight end,game
2252,first half,True,2017-09-16 18:35:00,Toledo Game,0.0,2.0,1.0,0.0,running back,game
2251,first half,True,2017-09-16 18:35:00,Toledo Game,0.5,0.0,0.0,0.0,def end,game
2247,first half,True,2017-09-16 18:40:00,Toledo Game,1.0,0.0,0.0,0.0,linebacker,game
2249,first half,True,2017-09-16 18:40:00,Toledo Game,0.5,0.0,0.0,0.0,safety,game
2250,first half,True,2017-09-16 18:40:00,Toledo Game,0.0,0.0,0.0,0.0,def end,game
2248,first half,True,2017-09-16 18:40:00,Toledo Game,0.5,0.0,0.0,0.0,def end,game
2246,first half,True,2017-09-16 18:45:00,Toledo Game,0.5,0.0,0.0,0.0,linebacker,game
2245,first half,True,2017-09-16 18:45:00,Toledo Game,0.5,0.0,0.0,0.0,def end,game
2244,first half,True,2017-09-16 18:45:00,Toledo Game,0.0,0.0,0.0,0.0,cornerback,game
2243,first half,True,2017-09-16 18:45:00,Toledo Game,0.0,0.5,0.0,0.0,safety,game
2242,first half,True,2017-09-16 18:45:00,Toledo Game,0.5,0.0,0.0,0.0,linebacker,game
2241,first half,True,2017-09-16 18:45:00,Toledo Game,0.0,0.0,0.0,0.0,off guard,game
2240,first half,True,2017-09-16 18:50:00,Toledo Game,1.0,0.0,0.5,0.0,linebacker,game
2239,first half,True,2017-09-16 18:50:00,Toledo Game,0.0,0.0,0.0,0.0,cornerback,game
2238,first half,True,2017-09-16 18:50:00,Toledo Game,0.5,0.0,0.0,0.0,def end,game
2237,first half,True,2017-09-16 18:50:00,Toledo Game,0.0,0.5,0.0,0.0,safety,game
2236,first half,True,2017-09-16 18:50:00,Toledo Game,1.0,0.5,0.0,0.0,cornerback,game
2235,first half,True,2017-09-16 18:50:00,Toledo Game,0.5,0.0,0.0,0.0,safety,game
2234,first half,True,2017-09-16 19:00:00,Toledo Game,0.5,0.0,0.0,0.0,linebacker,game
2230,first half,True,2017-09-16 19:05:00,Toledo Game,1.0,1.0,0.0,0.0,running back,game
2231,first half,True,2017-09-16 19:05:00,Toledo Game,0.0,0.0,0.0,0.0,off guard,game
2233,first half,True,2017-09-16 19:05:00,Toledo Game,0.5,0.0,0.0,0.0,off tackle,game
2232,first half,True,2017-09-16 19:05:00,Toledo Game,0.0,1.5,0.0,0.0,tight end,game
2229,first half,True,2017-09-16 19:10:00,Toledo Game,0.0,2.0,1.0,0.0,running back,game
2228,first half,True,2017-09-16 19:10:00,Toledo Game,0.0,0.0,0.0,0.0,wide receiver,game
2227,first half,True,2017-09-16 19:10:00,Toledo Game,0.0,0.0,0.5,0.0,off tackle,game
2226,first half,True,2017-09-16 19:10:00,Toledo Game,0.5,0.5,0.0,0.0,off guard,game
2225,first half,True,2017-09-16 19:10:00,Toledo Game,0.0,1.0,1.0,0.5,tight end,game
2222,first half,True,2017-09-16 19:15:00,Toledo Game,0.5,0.0,0.0,0.0,cornerback,game
2224,first half,True,2017-09-16 19:15:00,Toledo Game,0.5,0.0,0.0,0.0,def end,game
2223,first half,True,2017-09-16 19:15:00,Toledo Game,0.5,0.5,0.5,0.0,linebacker,game
2221,first half,True,2017-09-16 19:20:00,Toledo Game,1.0,0.0,0.0,0.0,def end,game
2220,first half,True,2017-09-16 19:20:00,Toledo Game,0.0,1.0,0.0,0.0,off guard,game
2219,first half,True,2017-09-16 19:20:00,Toledo Game,0.0,0.0,0.0,0.0,linebacker,game
2218,first half,True,2017-09-16 19:20:00,Toledo Game,0.5,0.0,0.0,0.0,tight end,game
2217,first half,True,2017-09-16 19:20:00,Toledo Game,0.0,0.0,0.0,0.0,off tackle,game
2216,first half,True,2017-09-16 19:25:00,Toledo Game,0.0,0.0,0.5,0.5,linebacker,game
2215,first half,True,2017-09-16 19:25:00,Toledo Game,0.0,0.0,0.0,0.0,linebacker,game
2214,first half,True,2017-09-16 19:25:00,Toledo Game,0.0,0.0,0.0,0.0,safety,game
2213,first half,True,2017-09-16 19:25:00,Toledo Game,0.0,0.0,0.0,0.0,cornerback,game
2212,first half,True,2017-09-16 19:30:00,Toledo Game,1.0,0.5,0.0,0.5,linebacker,game
2211,first half,True,2017-09-16 19:30:00,Toledo Game,0.0,0.0,0.0,0.0,def end,game
2205,first half,True,2017-09-16 19:35:00,Toledo Game,1.0,2.0,0.0,0.0,running back,game
2206,first half,True,2017-09-16 19:35:00,Toledo Game,0.0,0.0,0.5,0.0,tight end,game
2210,first half,True,2017-09-16 19:35:00,Toledo Game,0.0,0.0,0.0,0.5,linebacker,game
2208,first half,True,2017-09-16 19:35:00,Toledo Game,0.0,0.0,0.0,0.0,def end,game
2207,first half,True,2017-09-16 19:35:00,Toledo Game,0.0,0.0,0.0,0.0,off guard,game
2209,first half,True,2017-09-16 19:35:00,Toledo Game,0.0,0.5,0.0,0.0,off tackle,game
2198,second half,False,2017-09-16 20:00:00,Toledo Game,0.5,0.0,0.0,0.0,off tackle,game
2199,second half,False,2017-09-16 20:00:00,Toledo Game,0.0,0.0,0.0,0.0,running back,game
2200,second half,False,2017-09-16 20:00:00,Toledo Game,0.0,0.0,0.5,0.0,safety,game
2204,second half,False,2017-09-16 20:00:00,Toledo Game,0.0,0.5,0.0,0.0,tight end,game
2202,second half,False,2017-09-16 20:00:00,Toledo Game,0.0,0.5,0.0,0.0,def end,game
2201,second half,False,2017-09-16 20:00:00,Toledo Game,0.5,0.0,0.0,0.0,linebacker,game
2203,second half,False,2017-09-16 20:00:00,Toledo Game,0.5,0.5,0.0,0.0,def end,game
2194,second half,False,2017-09-16 20:05:00,Toledo Game,2.0,0.5,0.5,0.0,off guard,game
2197,second half,False,2017-09-16 20:05:00,Toledo Game,0.0,0.0,2.0,0.0,running back,game
2196,second half,False,2017-09-16 20:05:00,Toledo Game,1.0,0.0,0.0,0.0,off tackle,game
2195,second half,False,2017-09-16 20:05:00,Toledo Game,0.5,0.5,0.0,0.0,tight end,game
2193,second half,False,2017-09-16 20:10:00,Toledo Game,0.0,0.0,0.0,0.0,off guard,game
2192,second half,False,2017-09-16 20:10:00,Toledo Game,2.0,0.0,0.0,0.0,running back,game
2191,second half,False,2017-09-16 20:15:00,Toledo Game,0.5,0.0,0.0,0.0,off guard,game
2190,second half,False,2017-09-16 20:15:00,Toledo Game,0.5,0.0,0.0,0.0,tight end,game
2189,second half,False,2017-09-16 20:15:00,Toledo Game,0.0,0.5,0.5,0.0,tight end,game
2188,second half,False,2017-09-16 20:15:00,Toledo Game,0.0,0.5,0.0,0.0,off guard,game
2187,second half,False,2017-09-16 20:20:00,Toledo Game,1.0,0.0,0.0,0.0,running back,game
2186,second half,False,2017-09-16 20:20:00,Toledo Game,0.0,0.5,0.0,0.0,off guard,game
2182,second half,False,2017-09-16 20:25:00,Toledo Game,0.0,0.0,0.0,0.0,def end,game
2185,second half,False,2017-09-16 20:25:00,Toledo Game,0.5,0.0,0.0,0.0,def end,game
2184,second half,False,2017-09-16 20:25:00,Toledo Game,0.5,0.0,0.0,0.0,off guard,game
2183,second half,False,2017-09-16 20:25:00,Toledo Game,0.0,1.0,0.5,0.0,linebacker,game
2181,second half,False,2017-09-16 20:30:00,Toledo Game,0.5,0.0,0.0,0.0,cornerback,game
2180,second half,False,2017-09-16 20:30:00,Toledo Game,1.0,0.0,0.0,0.0,def end,game
2179,second half,False,2017-09-16 20:35:00,Toledo Game,0.0,0.5,0.0,0.0,off tackle,game
2178,second half,False,2017-09-16 20:35:00,Toledo Game,0.0,0.0,0.0,0.0,tight end,game
2177,second half,False,2017-09-16 20:35:00,Toledo Game,0.0,1.0,1.0,0.0,running back,game
2176,second half,False,2017-09-16 20:35:00,Toledo Game,1.0,0.0,0.0,0.0,off guard,game
2175,second half,False,2017-09-16 20:40:00,Toledo Game,0.0,1.0,1.0,0.0,running back,game
2174,second half,False,2017-09-16 20:40:00,Toledo Game,0.0,0.0,0.0,0.0,wide receiver,game
2173,second half,False,2017-09-16 20:40:00,Toledo Game,0.5,0.5,0.0,0.0,off tackle,game
2172,second half,False,2017-09-16 20:40:00,Toledo Game,0.0,1.0,0.0,0.0,tight end,game
2171,second half,False,2017-09-16 20:40:00,Toledo Game,0.0,0.5,0.0,0.0,off guard,game
2166,second half,False,2017-09-16 20:45:00,Toledo Game,0.5,0.0,0.0,0.0,def end,game
2167,second half,False,2017-09-16 20:45:00,Toledo Game,0.0,0.0,0.0,0.0,tight end,game
2169,second half,False,2017-09-16 20:45:00,Toledo Game,0.0,0.5,0.0,0.0,linebacker,game
2168,second half,False,2017-09-16 20:45:00,Toledo Game,0.0,0.0,0.0,0.0,cornerback,game
2170,second half,False,2017-09-16 20:45:00,Toledo Game,0.5,0.0,0.0,0.0,off guard,game
2165,second half,False,2017-09-16 20:50:00,Toledo Game,0.0,0.0,0.0,0.5,def end,game
2164,second half,False,2017-09-16 20:55:00,Toledo Game,1.0,0.5,0.0,0.0,off tackle,game
2163,second half,False,2017-09-16 20:55:00,Toledo Game,0.0,0.0,1.0,0.0,running back,game
2162,second half,False,2017-09-16 20:55:00,Toledo Game,0.0,0.0,0.0,0.0,off tackle,game
2161,second half,False,2017-09-16 20:55:00,Toledo Game,0.5,0.5,0.5,0.0,tight end,game
2160,second half,False,2017-09-16 20:55:00,Toledo Game,0.5,0.0,0.5,0.0,off guard,game
2159,second half,False,2017-09-16 21:00:00,Toledo Game,0.5,0.0,0.0,0.0,off tackle,game
2158,second half,False,2017-09-16 21:00:00,Toledo Game,0.0,0.5,0.0,0.0,linebacker,game
2157,second half,False,2017-09-16 21:00:00,Toledo Game,0.0,0.0,0.0,0.0,wide receiver,game
2156,second half,False,2017-09-16 21:00:00,Toledo Game,0.5,0.0,0.0,0.0,def end,game
2155,second half,False,2017-09-16 21:00:00,Toledo Game,0.0,0.0,0.0,0.0,off tackle,game
2154,second half,False,2017-09-16 21:00:00,Toledo Game,0.0,0.5,0.0,0.0,linebacker,game
2151,second half,False,2017-09-16 21:10:00,Toledo Game,0.0,0.0,0.0,0.0,running back,game
2153,second half,False,2017-09-16 21:10:00,Toledo Game,0.0,0.0,0.0,0.0,def end,game
2152,second half,False,2017-09-16 21:10:00,Toledo Game,0.0,0.0,0.0,0.0,off tackle,game
2150,second half,False,2017-09-16 21:15:00,Toledo Game,0.0,0.5,0.0,0.0,def end,game
2149,second half,False,2017-09-16 21:20:00,Toledo Game,0.5,0.5,1.0,1.0,tight end,game
2148,second half,False,2017-09-16 21:20:00,Toledo Game,0.5,0.0,0.0,0.0,wide receiver,game
2147,second half,False,2017-09-16 21:20:00,Toledo Game,1.0,0.0,0.0,0.0,off tackle,game
2146,second half,False,2017-09-16 21:20:00,Toledo Game,2.0,0.0,0.0,0.0,running back,game
2145,second half,False,2017-09-16 21:20:00,Toledo Game,0.0,0.0,0.0,0.0,off tackle,game
2144,second half,False,2017-09-16 21:20:00,Toledo Game,0.0,0.5,0.0,0.0,off guard,game
2143,second half,False,2017-09-16 21:25:00,Toledo Game,1.0,1.5,0.0,0.0,tight end,game
2142,second half,False,2017-09-16 21:25:00,Toledo Game,1.5,0.5,0.0,0.0,off tackle,game
2141,second half,False,2017-09-16 21:25:00,Toledo Game,3.0,2.0,0.0,0.0,running back,game
2140,second half,False,2017-09-16 21:25:00,Toledo Game,0.0,0.0,0.5,0.0,off guard,game
2139,second half,False,2017-09-16 21:30:00,Toledo Game,0.0,0.0,0.0,0.0,def end,game
2138,second half,False,2017-09-16 21:30:00,Toledo Game,0.5,0.0,0.0,0.0,tight end,game
