,activity,before_break,date,event,h2,h3,h4,h5,pcode,player,ptype,type,day
1103,first half,pre,2017-10-21 12:10:00,Conneticut Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-21
1102,first half,pre,2017-10-21 12:10:00,Conneticut Game,0.0,1.0,0.0,0.0,dt,def tackle,defensive,game,2017-10-21
1101,first half,pre,2017-10-21 12:10:00,Conneticut Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1100,first half,pre,2017-10-21 12:15:00,Conneticut Game,2.0,2.0,1.0,0.0,te,tight end,offensive,game,2017-10-21
1099,first half,pre,2017-10-21 12:15:00,Conneticut Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-21
1098,first half,pre,2017-10-21 12:20:00,Conneticut Game,0.0,2.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-21
1097,second half,post,2017-10-21 12:40:00,Conneticut Game,0.0,0.0,0.0,1.0,lb,linebacker,defensive,game,2017-10-21
1096,second half,post,2017-10-21 12:40:00,Conneticut Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1095,second half,post,2017-10-21 12:40:00,Conneticut Game,1.0,1.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1094,second half,post,2017-10-21 12:40:00,Conneticut Game,0.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-21
1090,second half,post,2017-10-21 12:45:00,Conneticut Game,2.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1089,second half,post,2017-10-21 12:45:00,Conneticut Game,3.0,0.0,0.0,1.0,cb,cornerback,defensive,game,2017-10-21
1092,second half,post,2017-10-21 12:45:00,Conneticut Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-21
1093,second half,post,2017-10-21 12:45:00,Conneticut Game,1.0,0.0,1.0,0.0,lb,linebacker,defensive,game,2017-10-21
1091,second half,post,2017-10-21 12:45:00,Conneticut Game,1.0,1.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1088,second half,post,2017-10-21 12:50:00,Conneticut Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1087,second half,post,2017-10-21 12:50:00,Conneticut Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-21
1086,second half,post,2017-10-21 12:55:00,Conneticut Game,1.0,2.0,0.0,0.0,te,tight end,offensive,game,2017-10-21
1085,second half,post,2017-10-21 12:55:00,Conneticut Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-21
1082,second half,post,2017-10-21 13:00:00,Conneticut Game,0.0,1.0,0.0,0.0,dt,def tackle,defensive,game,2017-10-21
1084,second half,post,2017-10-21 13:00:00,Conneticut Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-21
1083,second half,post,2017-10-21 13:00:00,Conneticut Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-21
1081,second half,post,2017-10-21 13:05:00,Conneticut Game,0.0,0.0,1.0,0.0,te,tight end,offensive,game,2017-10-21
1080,second half,post,2017-10-21 13:05:00,Conneticut Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-21
1079,second half,post,2017-10-21 13:05:00,Conneticut Game,0.0,1.0,0.0,0.0,dt,def tackle,defensive,game,2017-10-21
1078,second half,post,2017-10-21 13:05:00,Conneticut Game,0.0,0.0,1.0,1.0,de,def end,defensive,game,2017-10-21
1077,second half,post,2017-10-21 13:05:00,Conneticut Game,1.0,0.0,1.0,0.0,lb,linebacker,defensive,game,2017-10-21
1070,second half,post,2017-10-21 13:10:00,Conneticut Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1071,second half,post,2017-10-21 13:10:00,Conneticut Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-21
1072,second half,post,2017-10-21 13:10:00,Conneticut Game,0.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-21
1075,second half,post,2017-10-21 13:10:00,Conneticut Game,0.0,0.0,1.0,0.0,dt,def tackle,defensive,game,2017-10-21
1074,second half,post,2017-10-21 13:10:00,Conneticut Game,0.0,1.0,0.0,3.0,de,def end,defensive,game,2017-10-21
1076,second half,post,2017-10-21 13:10:00,Conneticut Game,0.0,3.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-21
1073,second half,post,2017-10-21 13:10:00,Conneticut Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-21
1069,second half,post,2017-10-21 13:15:00,Conneticut Game,0.0,1.0,0.0,0.0,te,tight end,offensive,game,2017-10-21
1068,second half,post,2017-10-21 13:20:00,Conneticut Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-21
1067,second half,post,2017-10-21 13:25:00,Conneticut Game,3.0,1.0,0.0,0.0,dt,def tackle,defensive,game,2017-10-21
1066,second half,post,2017-10-21 13:25:00,Conneticut Game,0.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-21
1065,second half,post,2017-10-21 13:25:00,Conneticut Game,1.0,0.0,1.0,0.0,de,def end,defensive,game,2017-10-21
1064,second half,post,2017-10-21 13:25:00,Conneticut Game,0.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-10-21
1063,second half,post,2017-10-21 13:25:00,Conneticut Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-21
1062,second half,post,2017-10-21 13:30:00,Conneticut Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1061,second half,post,2017-10-21 13:30:00,Conneticut Game,1.0,2.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1060,second half,post,2017-10-21 13:30:00,Conneticut Game,0.0,0.0,1.0,1.0,lb,linebacker,defensive,game,2017-10-21
1058,second half,post,2017-10-21 13:35:00,Conneticut Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-21
1059,second half,post,2017-10-21 13:35:00,Conneticut Game,1.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-21
1057,second half,post,2017-10-21 13:40:00,Conneticut Game,2.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-21
1056,second half,post,2017-10-21 13:40:00,Conneticut Game,0.0,1.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-21
1055,second half,post,2017-10-21 13:40:00,Conneticut Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-21
1054,second half,post,2017-10-21 13:40:00,Conneticut Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-21
1053,second half,post,2017-10-21 13:40:00,Conneticut Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-21
1052,second half,post,2017-10-21 13:45:00,Conneticut Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-21
1051,second half,post,2017-10-21 13:45:00,Conneticut Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1050,second half,post,2017-10-21 13:45:00,Conneticut Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1049,second half,post,2017-10-21 13:45:00,Conneticut Game,0.0,2.0,1.0,0.0,lb,linebacker,defensive,game,2017-10-21
1048,second half,post,2017-10-21 13:50:00,Conneticut Game,0.0,1.0,0.0,0.0,te,tight end,offensive,game,2017-10-21
1047,second half,post,2017-10-21 13:55:00,Conneticut Game,2.0,1.0,0.0,0.0,te,tight end,offensive,game,2017-10-21
1046,second half,post,2017-10-21 13:55:00,Conneticut Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-21
1042,second half,post,2017-10-21 14:00:00,Conneticut Game,0.0,1.0,1.0,0.0,dt,def tackle,defensive,game,2017-10-21
1040,second half,post,2017-10-21 14:00:00,Conneticut Game,0.0,0.0,0.0,1.0,de,def end,defensive,game,2017-10-21
1044,second half,post,2017-10-21 14:00:00,Conneticut Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-10-21
1043,second half,post,2017-10-21 14:00:00,Conneticut Game,0.0,0.0,0.0,1.0,te,tight end,offensive,game,2017-10-21
1041,second half,post,2017-10-21 14:00:00,Conneticut Game,0.0,2.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-21
1045,second half,post,2017-10-21 14:00:00,Conneticut Game,1.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-10-21
1039,second half,post,2017-10-21 14:05:00,Conneticut Game,1.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-10-21
1038,second half,post,2017-10-21 14:05:00,Conneticut Game,3.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-10-21
1037,second half,post,2017-10-21 14:05:00,Conneticut Game,1.0,2.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-21
1036,second half,post,2017-10-21 14:05:00,Conneticut Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-10-21
1035,second half,post,2017-10-21 14:10:00,Conneticut Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-10-21
1034,pre,pre,2017-10-24 15:25:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
1033,pre,pre,2017-10-24 15:35:00,S Methodist #1,1.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-10-24
1032,pre,pre,2017-10-24 15:35:00,S Methodist #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
1031,pre,pre,2017-10-24 15:35:00,S Methodist #1,0.0,0.0,1.0,0.0,wr,wide receiver,offensive,tues,2017-10-24
1026,pre,pre,2017-10-24 15:40:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
1027,pre,pre,2017-10-24 15:40:00,S Methodist #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
1025,pre,pre,2017-10-24 15:40:00,S Methodist #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
1029,pre,pre,2017-10-24 15:40:00,S Methodist #1,0.0,1.0,1.0,0.0,te,tight end,offensive,tues,2017-10-24
1030,pre,pre,2017-10-24 15:40:00,S Methodist #1,0.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-10-24
1028,pre,pre,2017-10-24 15:40:00,S Methodist #1,0.0,0.0,0.0,0.0,og,off guard,offensive,tues,2017-10-24
1024,pat/fg,pre,2017-10-24 15:45:00,S Methodist #1,2.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
1023,punt,pre,2017-10-24 15:50:00,S Methodist #1,0.0,1.0,0.0,0.0,wr,wide receiver,offensive,tues,2017-10-24
1022,punt,pre,2017-10-24 15:50:00,S Methodist #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
1021,punt,pre,2017-10-24 15:50:00,S Methodist #1,0.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-24
1018,punt,pre,2017-10-24 15:55:00,S Methodist #1,1.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
1020,punt,pre,2017-10-24 15:55:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
1019,indy,pre,2017-10-24 15:55:00,S Methodist #1,2.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-24
1017,indy,pre,2017-10-24 16:05:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
1016,otb,pre,2017-10-24 16:05:00,S Methodist #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
1015,indy,pre,2017-10-24 16:10:00,S Methodist #1,0.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-24
1014,indy,pre,2017-10-24 16:10:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
1013,indy,pre,2017-10-24 16:10:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
1012,indy,pre,2017-10-24 16:10:00,S Methodist #1,1.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-24
1009,team situation,pre,2017-10-24 16:15:00,S Methodist #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
1008,team situation,pre,2017-10-24 16:15:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
1011,team situation,pre,2017-10-24 16:15:00,S Methodist #1,0.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-24
1010,team situation,pre,2017-10-24 16:15:00,S Methodist #1,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,tues,2017-10-24
1007,1on1 then scouts,pre,2017-10-24 16:20:00,S Methodist #1,0.0,0.0,0.0,0.0,dt,def tackle,defensive,tues,2017-10-24
1006,1on1 then scouts,pre,2017-10-24 16:20:00,S Methodist #1,1.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
1005,1on1 then scouts,pre,2017-10-24 16:20:00,S Methodist #1,0.0,0.0,1.0,0.0,de,def end,defensive,tues,2017-10-24
1004,1on1 then scouts,pre,2017-10-24 16:20:00,S Methodist #1,1.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-24
1003,team vs. scouts,pre,2017-10-24 16:20:00,S Methodist #1,0.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-10-24
1002,team vs. scouts,pre,2017-10-24 16:25:00,S Methodist #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
1001,1on1 then scouts,pre,2017-10-24 16:25:00,S Methodist #1,0.0,1.0,0.0,1.0,de,def end,defensive,tues,2017-10-24
996,1on1 then scouts,pre,2017-10-24 16:30:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
997,1on1 then scouts,pre,2017-10-24 16:30:00,S Methodist #1,0.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-24
999,1on1 then scouts,pre,2017-10-24 16:30:00,S Methodist #1,0.0,0.0,0.0,1.0,de,def end,defensive,tues,2017-10-24
1000,1on1 then scouts,pre,2017-10-24 16:30:00,S Methodist #1,0.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-24
998,team vs. scouts,pre,2017-10-24 16:30:00,S Methodist #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
995,team vs. scouts,post,2017-10-24 16:35:00,S Methodist #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
994,team vs. scouts,post,2017-10-24 16:35:00,S Methodist #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
993,team vs. scouts,post,2017-10-24 16:35:00,S Methodist #1,1.0,0.0,0.0,3.0,te,tight end,offensive,tues,2017-10-24
992,team vs. scouts,post,2017-10-24 16:35:00,S Methodist #1,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,tues,2017-10-24
988,team vs. scouts,post,2017-10-24 16:40:00,S Methodist #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
991,1on1 then scouts,post,2017-10-24 16:40:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
990,team vs. scouts,post,2017-10-24 16:40:00,S Methodist #1,0.0,1.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
989,team vs. scouts,post,2017-10-24 16:40:00,S Methodist #1,2.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
987,run session,post,2017-10-24 16:45:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
986,run session,post,2017-10-24 16:45:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
985,run session,post,2017-10-24 16:45:00,S Methodist #1,0.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-24
984,run session,post,2017-10-24 16:50:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
983,run session,post,2017-10-24 16:50:00,S Methodist #1,0.0,0.0,0.0,0.0,dt,def tackle,defensive,tues,2017-10-24
982,run session-blitz,post,2017-10-24 16:50:00,S Methodist #1,0.0,1.0,1.0,0.0,wr,wide receiver,offensive,tues,2017-10-24
981,run session-blitz,post,2017-10-24 16:50:00,S Methodist #1,0.0,1.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
980,run session-blitz,post,2017-10-24 16:50:00,S Methodist #1,1.0,1.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
979,run session-blitz,post,2017-10-24 16:50:00,S Methodist #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
978,run session,post,2017-10-24 16:55:00,S Methodist #1,0.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-24
977,run session,post,2017-10-24 16:55:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
976,run session,post,2017-10-24 16:55:00,S Methodist #1,1.0,0.0,0.0,0.0,dt,def tackle,defensive,tues,2017-10-24
975,run session-blitz,post,2017-10-24 16:55:00,S Methodist #1,0.0,0.0,1.0,0.0,te,tight end,offensive,tues,2017-10-24
972,skell vs. scouts,post,2017-10-24 17:00:00,S Methodist #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
973,skell vs. scouts,post,2017-10-24 17:00:00,S Methodist #1,2.0,1.0,1.0,0.0,te,tight end,offensive,tues,2017-10-24
974,skell vs. scouts,post,2017-10-24 17:00:00,S Methodist #1,1.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-24
967,pass rush,post,2017-10-24 17:05:00,S Methodist #1,0.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-24
968,skell vs. scouts,post,2017-10-24 17:05:00,S Methodist #1,0.0,2.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
971,skell vs. scouts,post,2017-10-24 17:05:00,S Methodist #1,1.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
970,skell vs. scouts,post,2017-10-24 17:05:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
969,pass rush,post,2017-10-24 17:05:00,S Methodist #1,0.0,0.0,0.0,0.0,dt,def tackle,defensive,tues,2017-10-24
966,team vs. scouts,post,2017-10-24 17:10:00,S Methodist #1,5.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
965,team vs. scouts,post,2017-10-24 17:10:00,S Methodist #1,0.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-24
964,team vs. scouts,post,2017-10-24 17:10:00,S Methodist #1,0.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-10-24
963,team vs. scouts,post,2017-10-24 17:15:00,S Methodist #1,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,tues,2017-10-24
962,team vs. scouts,post,2017-10-24 17:15:00,S Methodist #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
961,team vs. scouts,post,2017-10-24 17:15:00,S Methodist #1,0.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-24
960,team vs. scouts,post,2017-10-24 17:20:00,S Methodist #1,0.0,1.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
959,team vs. scouts,post,2017-10-24 17:20:00,S Methodist #1,1.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
958,team vs. scouts,post,2017-10-24 17:20:00,S Methodist #1,1.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-10-24
954,team vs. scouts,post,2017-10-24 17:25:00,S Methodist #1,1.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
955,team vs. scouts,post,2017-10-24 17:25:00,S Methodist #1,0.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
956,team vs. scouts,post,2017-10-24 17:25:00,S Methodist #1,1.0,2.0,0.0,0.0,te,tight end,offensive,tues,2017-10-24
957,team vs. scouts,post,2017-10-24 17:25:00,S Methodist #1,1.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-10-24
950,post-practice,post,2017-10-24 17:30:00,S Methodist #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-10-24
953,post-practice,post,2017-10-24 17:30:00,S Methodist #1,0.0,1.0,0.0,1.0,te,tight end,offensive,tues,2017-10-24
952,post-practice,post,2017-10-24 17:30:00,S Methodist #1,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,tues,2017-10-24
951,post-practice/punt return,post,2017-10-24 17:30:00,S Methodist #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-10-24
949,post-practice,post,2017-10-24 17:35:00,S Methodist #1,2.0,1.0,1.0,0.0,te,tight end,offensive,tues,2017-10-24
948,pre,pre,2017-10-25 15:40:00,S Methodist #2,0.0,0.0,0.0,0.0,te,tight end,offensive,wed/thurs,2017-10-25
947,pre,pre,2017-10-25 15:40:00,S Methodist #2,0.0,0.0,0.0,1.0,wr,wide receiver,offensive,wed/thurs,2017-10-25
945,pre,pre,2017-10-25 15:40:00,S Methodist #2,0.0,0.0,0.0,0.0,cb,cornerback,defensive,wed/thurs,2017-10-25
944,pre,pre,2017-10-25 15:40:00,S Methodist #2,1.0,0.0,0.0,0.0,og,off guard,offensive,wed/thurs,2017-10-25
946,pre,pre,2017-10-25 15:40:00,S Methodist #2,0.0,0.0,0.0,0.0,ot,off tackle,offensive,wed/thurs,2017-10-25
943,pat/fg,pre,2017-10-25 15:45:00,S Methodist #2,1.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
942,pat/fg,pre,2017-10-25 15:45:00,S Methodist #2,1.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
941,kick off,pre,2017-10-25 15:50:00,S Methodist #2,1.0,0.0,0.0,0.0,cb,cornerback,defensive,wed/thurs,2017-10-25
940,kick off,pre,2017-10-25 15:50:00,S Methodist #2,0.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
936,kickoff,pre,2017-10-25 15:55:00,S Methodist #2,0.0,0.0,0.0,0.0,te,tight end,offensive,wed/thurs,2017-10-25
938,kick off,pre,2017-10-25 15:55:00,S Methodist #2,1.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
939,indy,pre,2017-10-25 15:55:00,S Methodist #2,0.0,0.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-10-25
937,indy,pre,2017-10-25 15:55:00,S Methodist #2,0.0,0.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-10-25
934,indy,pre,2017-10-25 16:00:00,S Methodist #2,1.0,0.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-10-25
935,indy,pre,2017-10-25 16:00:00,S Methodist #2,0.0,0.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-10-25
933,kor,pre,2017-10-25 16:05:00,S Methodist #2,0.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
932,indy,pre,2017-10-25 16:05:00,S Methodist #2,1.0,0.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-10-25
931,kor,pre,2017-10-25 16:05:00,S Methodist #2,0.0,0.0,1.0,0.0,qbrb,running back,offensive,wed/thurs,2017-10-25
930,indy,pre,2017-10-25 16:05:00,S Methodist #2,1.0,0.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-10-25
929,otb,pre,2017-10-25 16:10:00,S Methodist #2,1.0,0.0,0.0,0.0,te,tight end,offensive,wed/thurs,2017-10-25
928,skell vs. scouts,pre,2017-10-25 16:10:00,S Methodist #2,0.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
927,otb,pre,2017-10-25 16:15:00,S Methodist #2,1.0,0.0,0.0,0.0,wr,wide receiver,offensive,wed/thurs,2017-10-25
926,otb,pre,2017-10-25 16:15:00,S Methodist #2,0.0,0.0,0.0,0.0,ot,off tackle,offensive,wed/thurs,2017-10-25
925,skell vs. scouts,pre,2017-10-25 16:15:00,S Methodist #2,0.0,0.0,0.0,0.0,cb,cornerback,defensive,wed/thurs,2017-10-25
924,skell vs. scouts,pre,2017-10-25 16:15:00,S Methodist #2,0.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
923,skell vs. scouts,pre,2017-10-25 16:20:00,S Methodist #2,0.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
922,team vs. scouts,pre,2017-10-25 16:25:00,S Methodist #2,0.0,0.0,1.0,0.0,te,tight end,offensive,wed/thurs,2017-10-25
918,goal line,pre,2017-10-25 16:30:00,S Methodist #2,0.0,0.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-10-25
920,team vs. scouts,pre,2017-10-25 16:30:00,S Methodist #2,1.0,1.0,1.0,0.0,te,tight end,offensive,wed/thurs,2017-10-25
921,team vs. scouts,pre,2017-10-25 16:30:00,S Methodist #2,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,wed/thurs,2017-10-25
919,goal line,pre,2017-10-25 16:30:00,S Methodist #2,1.0,0.0,0.0,0.0,dt,def tackle,defensive,wed/thurs,2017-10-25
917,team vs. scouts,pre,2017-10-25 16:35:00,S Methodist #2,1.0,0.0,0.0,0.0,dt,def tackle,defensive,wed/thurs,2017-10-25
916,team vs. scouts,pre,2017-10-25 16:35:00,S Methodist #2,0.0,0.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-10-25
915,team vs. scouts,pre,2017-10-25 16:35:00,S Methodist #2,2.0,1.0,2.0,1.0,te,tight end,offensive,wed/thurs,2017-10-25
914,team vs. scouts,pre,2017-10-25 16:35:00,S Methodist #2,1.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
913,team vs. scouts,pre,2017-10-25 16:35:00,S Methodist #2,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,wed/thurs,2017-10-25
912,team vs. scouts,pre,2017-10-25 16:35:00,S Methodist #2,0.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
911,team vs. scouts,pre,2017-10-25 16:35:00,S Methodist #2,1.0,0.0,0.0,0.0,cb,cornerback,defensive,wed/thurs,2017-10-25
910,team vs. scouts,pre,2017-10-25 16:40:00,S Methodist #2,1.0,0.0,0.0,0.0,cb,cornerback,defensive,wed/thurs,2017-10-25
909,team vs. scouts,pre,2017-10-25 16:40:00,S Methodist #2,1.0,0.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-10-25
908,team vs. scouts,pre,2017-10-25 16:40:00,S Methodist #2,0.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
907,team vs. scouts,pre,2017-10-25 16:45:00,S Methodist #2,0.0,1.0,1.0,0.0,te,tight end,offensive,wed/thurs,2017-10-25
906,team vs. scouts,pre,2017-10-25 16:45:00,S Methodist #2,0.0,0.0,0.0,0.0,te,tight end,offensive,wed/thurs,2017-10-25
905,team vs. scouts,pre,2017-10-25 16:45:00,S Methodist #2,0.0,0.0,0.0,0.0,lb,linebacker,defensive,wed/thurs,2017-10-25
902,team vs. scouts,pre,2017-10-25 16:50:00,S Methodist #2,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,wed/thurs,2017-10-25
904,team vs. scouts,pre,2017-10-25 16:50:00,S Methodist #2,0.0,1.0,0.0,0.0,de,def end,defensive,wed/thurs,2017-10-25
903,team vs. scouts,pre,2017-10-25 16:50:00,S Methodist #2,0.0,1.0,0.0,0.0,te,tight end,offensive,wed/thurs,2017-10-25
901,team vs. scouts,pre,2017-10-25 16:55:00,S Methodist #2,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,wed/thurs,2017-10-25
